server,peer,combination,delay,chaincode,payload,send rate,max lat,min lat,avg lat,TPS,link1,link2,link3,link4,link5,link6,link7,server1,server2,server3,server4,server5,server6,server7,server8
5,7,11113,100.200.250.350,Create,16000,394.7,16.79,0.06,2.4,109.9,100,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,100.200.250.350,Create,19000,287.8,19.57,0.06,2.92,95.7,100,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,100,787.7,1.59,0.05,0.39,537.9,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,1000,775.5,3.0,0.06,0.41,376.6,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,4000,770.7,3.71,0.07,0.46,323.3,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,7000,439.7,6.76,0.06,0.76,227.7,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,10000,438.4,12.4,0.05,1.33,155.4,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,13000,394.9,13.51,0.06,1.23,130.6,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,16000,328.6,15.65,0.06,2.23,109.6,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11113,50.200.250.350,Create,19000,329.5,19.11,0.06,2.28,99.7,50,200,250,350,0,0,0,1,1,1,1,3,0,0,0
5,7,11122,50.100.200.250,Create,100,786.5,0.82,0.05,0.28,620.2,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,1000,769.2,1.38,0.06,0.28,526.3,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,4000,771.0,2.92,0.07,0.35,375.2,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,7000,778.2,2.54,0.08,0.5,460.9,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,10000,756.4,9.97,0.07,1.45,191.8,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,13000,394.2,2.65,0.06,0.24,377.4,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,16000,395.5,15.9,0.06,3.4,119.0,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.250,Create,19000,395.4,13.73,0.05,3.44,130.4,50,100,200,250,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,100,787.4,1.05,0.05,0.32,599.5,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,1000,764.2,2.92,0.06,0.34,384.4,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,4000,775.2,1.46,0.08,0.36,520.0,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,7000,442.4,7.55,0.06,0.64,174.4,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,10000,771.3,8.17,0.11,1.1,214.6,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,13000,289.4,1.7,0.06,0.31,283.5,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,16000,394.6,5.72,0.06,1.14,273.3,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.200.350,Create,19000,331.1,11.8,0.06,1.18,155.0,50,100,200,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,100,787.1,0.92,0.05,0.33,606.4,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,1000,768.9,1.83,0.06,0.38,551.7,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,4000,772.8,1.61,0.07,0.37,499.4,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,7000,567.2,4.32,0.07,0.47,257.4,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,10000,773.1,9.07,0.08,1.19,187.7,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,13000,333.9,9.3,0.07,0.8,177.1,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,16000,395.6,9.08,0.07,1.03,178.4,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.100.250.350,Create,19000,394.4,7.35,0.08,0.76,199.8,50,100,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,100,779.7,0.94,0.06,0.34,601.1,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,1000,772.5,1.32,0.06,0.35,601.3,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,4000,779.7,3.21,0.07,0.42,354.3,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,7000,562.4,3.63,0.07,0.52,298.3,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,10000,764.2,5.92,0.08,1.04,261.8,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,13000,396.7,5.31,0.06,0.51,265.3,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,16000,395.3,9.4,0.07,0.78,182.9,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,50.200.250.350,Create,19000,395.3,10.31,0.06,1.35,156.6,50,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,100,784.3,1.36,0.06,0.35,521.1,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,1000,769.8,1.24,0.06,0.36,614.8,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,4000,770.7,2.03,0.07,0.38,445.3,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,7000,565.1,5.83,0.06,0.5,242.2,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,10000,558.8,8.9,0.07,1.21,194.2,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,13000,334.5,9.19,0.06,0.64,207.3,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,16000,345.1,10.84,0.06,0.91,144.6,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11122,100.200.250.350,Create,19000,331.9,12.82,0.06,1.72,129.5,100,200,250,350,0,0,0,1,1,1,2,2,0,0,0
5,7,11131,50.100.200.250,Create,100,783.1,0.82,0.05,0.27,617.9,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,1000,774.6,0.89,0.05,0.23,704.2,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,4000,778.5,0.63,0.08,0.2,727.5,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,7000,779.7,0.7,0.1,0.38,693.2,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,10000,781.3,1.18,0.09,0.84,544.8,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,13000,396.0,0.64,0.06,0.13,372.8,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,16000,394.6,1.03,0.07,0.68,350.0,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.250,Create,19000,394.6,0.76,0.08,0.37,375.0,50,100,200,250,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,100,559.9,2.13,0.05,0.3,410.7,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,1000,555.2,2.46,0.05,0.35,385.7,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,4000,562.3,2.18,0.07,0.35,360.4,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,7000,570.3,2.77,0.06,0.4,457.2,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,10000,783.1,6.03,0.11,0.92,301.5,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,13000,331.9,4.07,0.06,0.45,262.3,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,16000,299.1,3.52,0.07,0.4,263.2,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.200.350,Create,19000,394.4,9.24,0.06,0.89,168.0,50,100,200,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,100,789.0,1.48,0.05,0.33,559.9,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,1000,776.4,1.17,0.06,0.34,602.2,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,4000,767.2,1.52,0.07,0.37,511.6,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,7000,770.4,2.87,0.08,0.5,398.8,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,10000,555.1,7.03,0.07,0.76,244.8,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,13000,396.3,4.36,0.06,0.55,270.1,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,16000,282.2,12.3,0.07,0.91,144.4,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.100.250.350,Create,19000,333.9,10.95,0.06,1.23,162.3,50,100,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,100,786.8,1.82,0.05,0.35,466.7,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,1000,782.8,1.59,0.06,0.37,504.2,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,4000,773.1,2.1,0.06,0.39,464.5,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,7000,777.9,4.21,0.07,0.59,328.7,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,10000,356.4,7.17,0.08,1.1,246.4,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,13000,394.2,8.37,0.07,0.67,174.8,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,16000,327.3,7.84,0.05,0.61,223.9,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,50.200.250.350,Create,19000,359.8,7.97,0.07,1.48,178.5,50,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,100,786.2,1.4,0.05,0.34,556.3,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,1000,770.7,1.3,0.06,0.34,518.9,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,4000,767.5,1.55,0.07,0.4,525.1,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,7000,558.3,4.02,0.07,0.47,285.9,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,10000,763.7,3.43,0.09,1.11,353.0,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,13000,347.5,12.2,0.06,0.66,155.7,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,16000,328.7,7.91,0.07,0.89,199.5,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11131,100.200.250.350,Create,19000,332.3,9.72,0.07,1.32,175.9,100,200,250,350,0,0,0,1,1,1,3,1,0,0,0
5,7,11212,50.100.200.250,Create,100,789.3,0.82,0.05,0.23,631.5,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,1000,773.7,0.62,0.05,0.23,685.9,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,4000,779.1,1.65,0.07,0.25,503.4,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,7000,786.8,3.22,0.07,0.37,372.0,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,10000,777.6,1.24,0.1,0.89,539.4,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,13000,396.0,7.98,0.06,1.22,197.9,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,16000,394.2,11.8,0.06,2.43,157.6,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.250,Create,19000,394.5,12.2,0.06,2.47,160.1,50,100,200,250,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,100,786.8,0.93,0.06,0.26,612.9,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,1000,775.2,0.76,0.05,0.25,669.1,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,4000,772.2,0.94,0.08,0.28,612.9,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,7000,775.5,2.18,0.09,0.42,442.2,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,10000,780.3,4.38,0.1,0.86,307.7,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,13000,350.3,2.94,0.05,0.36,286.9,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,16000,395.6,4.61,0.06,0.46,260.2,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.200.350,Create,19000,328.1,5.91,0.07,0.39,266.5,50,100,200,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,100,788.6,0.94,0.05,0.26,617.3,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,1000,777.6,0.73,0.06,0.26,670.7,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,4000,778.2,0.96,0.07,0.29,613.9,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,7000,569.0,6.57,0.06,0.52,242.3,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,10000,776.7,7.63,0.11,0.89,245.9,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,13000,330.0,6.6,0.06,0.44,195.5,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,16000,394.7,3.15,0.07,0.35,310.4,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.100.250.350,Create,19000,397.2,3.0,0.08,0.59,280.0,50,100,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,100,790.8,1.14,0.05,0.31,593.6,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,1000,776.1,0.77,0.06,0.3,641.8,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,4000,768.0,1.03,0.07,0.32,608.3,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,7000,771.0,1.32,0.08,0.52,593.8,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,10000,780.0,5.46,0.1,1.02,294.0,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,13000,395.4,5.68,0.06,0.43,243.8,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,16000,356.6,7.0,0.06,0.52,252.6,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,50.200.250.350,Create,19000,394.5,8.9,0.09,0.87,215.8,50,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,100,784.6,1.0,0.05,0.31,603.9,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,1000,768.3,0.82,0.06,0.31,646.2,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,4000,767.5,1.31,0.07,0.34,518.1,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,7000,767.2,1.63,0.09,0.71,599.5,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,10000,772.8,3.16,0.1,1.04,517.5,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,13000,352.7,4.92,0.06,0.49,248.3,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,16000,333.8,11.41,0.07,0.86,145.4,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11212,100.200.250.350,Create,19000,277.6,12.86,0.06,1.37,135.1,100,200,250,350,0,0,0,1,1,2,1,2,0,0,0
5,7,11221,50.100.200.250,Create,100,782.8,0.83,0.05,0.25,625.4,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,1000,774.6,0.65,0.05,0.24,694.4,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,4000,773.7,0.67,0.07,0.2,734.2,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,7000,780.0,0.67,0.09,0.4,685.9,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,10000,775.8,1.05,0.1,0.75,567.4,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,13000,395.1,0.59,0.06,0.12,379.4,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,16000,394.1,0.67,0.06,0.15,376.3,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.250,Create,19000,395.2,0.69,0.08,0.3,378.0,50,100,200,250,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,100,562.1,1.14,0.06,0.28,510.6,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,1000,775.8,1.98,0.06,0.28,465.1,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,4000,769.2,2.15,0.08,0.31,465.7,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,7000,774.3,4.56,0.09,0.5,287.2,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,10000,628.7,4.83,0.09,0.86,286.1,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,13000,321.6,5.38,0.06,0.33,223.6,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,16000,332.9,3.58,0.06,0.4,263.8,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.200.350,Create,19000,329.8,10.02,0.06,0.72,169.7,50,100,200,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,100,785.5,1.39,0.05,0.3,575.0,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,1000,768.9,1.01,0.06,0.29,619.0,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,4000,772.5,0.96,0.08,0.33,601.1,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,7000,563.1,6.47,0.07,0.53,260.9,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,10000,552.0,6.13,0.09,0.85,234.5,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,13000,396.1,9.59,0.07,0.53,193.7,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,16000,394.3,4.85,0.06,0.49,269.2,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.100.250.350,Create,19000,396.0,1.11,0.09,0.5,341.6,50,100,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,100,782.2,0.94,0.05,0.32,601.3,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,1000,768.0,1.12,0.05,0.33,610.5,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,4000,770.7,1.5,0.06,0.37,525.6,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,7000,783.7,2.68,0.09,0.59,390.1,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,10000,556.6,4.9,0.1,0.84,305.0,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,13000,330.3,6.25,0.06,0.51,248.2,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,16000,393.7,2.82,0.08,0.38,307.0,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,50.200.250.350,Create,19000,394.0,15.03,0.06,2.1,128.5,50,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11311,50.100.200.250,Create,100,785.5,0.82,0.05,0.25,634.3,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,1000,774.9,1.46,0.05,0.22,540.1,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,4000,773.4,1.74,0.07,0.25,514.7,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,7000,781.9,2.16,0.08,0.55,449.6,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,10000,774.3,7.87,0.07,1.46,246.6,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,13000,395.4,12.09,0.05,1.77,147.5,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,16000,395.3,14.07,0.05,2.42,137.7,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.250,Create,19000,394.3,16.08,0.06,3.35,116.3,50,100,200,250,0,0,0,1,1,3,1,1,0,0,0
5,7,11221,100.200.250.350,Create,100,785.5,0.96,0.05,0.32,611.6,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,1000,769.5,1.0,0.05,0.32,640.6,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,4000,771.9,1.72,0.08,0.36,496.6,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,7000,554.8,1.41,0.07,0.56,460.2,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,10000,783.7,5.28,0.13,1.08,302.3,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,13000,287.6,6.76,0.06,0.41,233.5,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,16000,329.4,8.6,0.07,0.71,185.3,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11221,100.200.250.350,Create,19000,329.4,6.82,0.06,0.84,224.6,100,200,250,350,0,0,0,1,1,2,2,1,0,0,0
5,7,11311,50.100.200.350,Create,100,785.2,0.93,0.05,0.26,624.0,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,1000,773.7,0.79,0.06,0.26,672.5,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,4000,774.0,2.2,0.08,0.28,431.2,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,7000,785.2,6.49,0.09,0.57,242.0,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,10000,764.8,3.22,0.09,1.13,495.0,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,13000,396.0,0.91,0.06,0.25,366.4,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,16000,372.9,7.0,0.07,0.44,248.4,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.200.350,Create,19000,330.6,3.67,0.06,0.5,258.6,50,100,200,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,100,788.6,0.93,0.05,0.28,617.1,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,1000,776.4,0.75,0.06,0.26,677.0,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,4000,770.4,1.62,0.08,0.3,511.5,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,7000,776.7,4.8,0.09,0.56,292.3,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,10000,570.8,7.71,0.09,0.96,228.8,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,13000,328.6,3.16,0.06,0.35,226.4,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,16000,333.1,7.33,0.06,0.47,232.5,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.100.250.350,Create,19000,392.9,2.12,0.07,0.69,346.5,50,100,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.200.250.350,Create,100,788.0,1.1,0.05,0.32,597.7,50,200,250,350,0,0,0,1,1,3,1,1,0,0,0
5,7,11311,50.200.250.350,Create,1000,767.8,2.61,0.05,0.34,428.7,50,200,250,350,0,0,0,1,1,3,1,1,0,0,0
